Species;Order;Life_Expectancy;Body_Mass;RDI;N_Death;Necropsy_Effort;Animal;Vertebrate;Invertebrate;Herptile;Mammal;Group;Occurence;Proportion;Prevalence
Hippotragus_niger;Artiodactyla;3085.550282;200.550514;94;325;0.289230769;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;1;1;0.003076923
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;1;0.076923077;0.001234568
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;1;0.076923077;0.001234568
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;10;NA;0.012345679
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;5;0.384615385;0.00617284
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;1;0.076923077;0.001234568
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;1;0.076923077;0.001234568
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;4;0.307692308;0.004938272
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;0;0;0
Hydrochoerus_hydrochaeris;Rodentia;2580.072404;49.47285543;219;810;0.27037037;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;1;0.142857143;0.002717391
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;0;0;0
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;0;0;0
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;2;0.285714286;0.005434783
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;0;0;0
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;2;0.285714286;0.005434783
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;1;0.142857143;0.002717391
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;1;0.142857143;0.002717391
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;4;NA;0.010869565
Kobus_ellipsiprymnus;Artiodactyla;4056.733245;162.897057;92;368;0.25;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;1;NA;0.001757469
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;1;1;0.001757469
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;0;0;0
Kobus_leche;Artiodactyla;3798.05321;83.31797146;196;569;0.344463972;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;0;0;0
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;0;0;0
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;1;0.041666667;0.003322259
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;2;0.083333333;0.006644518
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;8;0.333333333;0.026578073
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;18;NA;0.059800664
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;0;0;0
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;13;0.541666667;0.043189369
Kobus_megaceros;Artiodactyla;3409.883209;76.26516359;86;301;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;1;0.055555556;0.000662252
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;7;0.388888889;0.004635762
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;1;0.055555556;0.000662252
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;1;0.055555556;0.000662252
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;1;0.055555556;0.000662252
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;0;0;0
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;3;0.166666667;0.001986755
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;4;0.222222222;0.002649007
Lemur_catta;Primates;6437.895827;2.865012327;378;1510;0.250331126;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;17;NA;0.011258278
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Fat tissues;0;0;0
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Lymphatic system;1;0.25;0.003225806
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Digestive system;2;0.5;0.006451613
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Skin;0;0;0
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;All Organs;5;NA;0.016129032
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Circulatory system;0;0;0
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Exocrine system;0;0;0
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Nervous system;0;0;0
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Endocrine system;0;0;0
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Respiratory system;1;0.25;0.003225806
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Bone;0;0;0
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Uro-genital system;0;0;0
Leontopithecus_chrysomelas;Primates;3803.270111;0.751352752;91;310;0.293548387;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Diaphragm;0;0;0
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Skin;0;0;0
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Fat tissues;0;0;0
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Diaphragm;0;0;0
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Uro-genital system;1;0.166666667;0.00304878
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Exocrine system;0;0;0
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;All Organs;5;NA;0.015243902
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Digestive system;3;0.5;0.009146341
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Circulatory system;0;0;0
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Respiratory system;0;0;0
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Bone;0;0;0
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Endocrine system;0;0;0
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Lymphatic system;1;0.166666667;0.00304878
Leontopithecus_rosalia;Primates;4262.033969;0.679324055;113;328;0.344512195;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Nervous system;1;0.166666667;0.00304878
Leptailurus_serval;Carnivora;5710.746538;11.91259785;87;240;0.3625;Primary or secondary food item;Primary or secondary food item;Rarely or Never;Rarely or Never;Primary or secondary food item;Digestive system;1;0.333333333;0.004166667
